date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio
2020-07-27,US,VA,,51,,,iso1:us#iso2:us-va,86072,2082,162970,1049951,1270,,,,,,,,,1505,,,,0.096,,12.9,0.23,1.04,0.1,,,,2,,,4,,2,2,,
2020-07-28,US,VA,,51,,,iso1:us#iso2:us-va,86994,2095,164426,1066496,1270,,,,,,,,,922,,,,0.094,,12.8,0.23,1.03,0.1,,,,2,,,13,,2,2,,
2020-07-29,US,VA,,51,,,iso1:us#iso2:us-va,87993,2125,166517,1087802,1270,,,,,,,,,999,,,,0.093,,12.7,0.23,1.03,0.1,,,,2,,,30,,2,2,,
2020-07-30,US,VA,,51,,,iso1:us#iso2:us-va,88904,2141,168382,1104908,1270,,,,,,,,,911,,,,0.092,,12.8,0.23,1.02,0.1,,,,2,,,16,,2,2,,
2020-07-31,US,VA,,51,,,iso1:us#iso2:us-va,89888,2174,170301,1123257,1270,,,,,,,,,984,,,,0.092,,12.6,0.24,1.02,0.1,,,,2,,,33,,2,2,,
2020-08-01,US,VA,,51,,,iso1:us#iso2:us-va,90801,2215,171767,1138407,1270,,,,,,,,,913,,,,0.091,,12.0,0.25,1.01,0.1,,,,2,,,41,,2,2,,
2020-08-02,US,VA,,51,,,iso1:us#iso2:us-va,91782,2218,173281,1151735,1270,,,,,,,,,981,,,,0.092,,12.1,0.25,1.01,0.1,,,,2,,,3,,2,2,,
2020-08-03,US,VA,,51,,,iso1:us#iso2:us-va,93106,2218,174643,1165308,1270,,,,,,,,,1324,,,,0.092,,11.8,0.25,1.0,0.1,,,,2,,,0,,2,2,,
2020-08-04,US,VA,,51,,,iso1:us#iso2:us-va,94251,2244,175640,1175682,1547,,,,,,,,,1145,,,,0.093,,12.1,0.3,1.0,0.1,,,,2,,,26,,2,2,,
2020-08-05,US,VA,,51,,,iso1:us#iso2:us-va,95049,2274,177473,1193053,1547,,,,,,,,,798,,,,0.094,,11.8,0.31,0.99,0.1,,,,2,,,30,,2,2,,
2020-08-06,US,VA,,51,,,iso1:us#iso2:us-va,95867,2299,179256,1209930,1547,,,,,,,,,818,,,,0.094,,11.7,0.31,0.99,0.1,,,,2,,,25,,2,2,,
2020-08-07,US,VA,,51,,,iso1:us#iso2:us-va,97882,2317,181363,1228528,1547,,,,,,,,,2015,,,,0.095,,13.4,0.27,0.98,0.1,,,,2,,,18,,2,2,,
2020-08-08,US,VA,,51,,,iso1:us#iso2:us-va,99189,2322,182795,1244899,1547,,,,,,,,,1307,,,,0.094,,14.0,0.26,0.98,0.1,,,,2,,,5,,2,2,,
2020-08-09,US,VA,,51,,,iso1:us#iso2:us-va,100086,2326,184313,1258653,1547,,,,,,,,,897,,,,0.094,,13.9,0.26,0.97,0.1,,,,2,,,4,,2,2,,
2020-08-10,US,VA,,51,,,iso1:us#iso2:us-va,100749,2327,185366,1270615,1547,,,,,,,,,663,,,,0.092,,12.8,0.28,0.97,0.1,,,,2,,,1,,2,2,,
2020-08-11,US,VA,,51,,,iso1:us#iso2:us-va,101745,2344,186592,1284621,1547,,,,,,,,,996,,,,0.091,,12.5,0.29,0.96,0.1,,,,2,,,17,,2,2,,
2020-08-12,US,VA,,51,,,iso1:us#iso2:us-va,102521,2352,188394,1301992,1547,,,,,,,,,776,,,,0.091,,12.5,0.29,0.96,0.1,,,,2,,,8,,2,2,,
2020-08-13,US,VA,,51,,,iso1:us#iso2:us-va,103622,2363,189973,1319754,1547,,,,,,,,,1101,,,,0.089,,13.0,0.28,0.96,0.1,,,,2,,,11,,2,2,,
2020-08-14,US,VA,,51,,,iso1:us#iso2:us-va,104838,2370,191783,1338038,1547,,,,,,,,,1216,,,,0.087,,11.6,0.31,0.96,0.1,,,,2,,,7,,2,2,,
2020-08-15,US,VA,,51,,,iso1:us#iso2:us-va,105750,2381,193001,1352780,1547,,,,,,,,,912,,,,0.086,,11.0,0.33,0.96,0.1,,,,2,,,11,,2,2,,
2020-08-16,US,VA,,51,,,iso1:us#iso2:us-va,106687,2381,194163,1365743,1547,,,,,,,,,937,,,,0.084,,11.0,0.33,0.96,0.1,,,,2,,,0,,2,2,,
2020-08-17,US,VA,,51,,,iso1:us#iso2:us-va,107421,2385,195413,1378131,1547,,,,,,,,,734,,,,0.085,,11.2,0.32,0.97,0.1,,,,2,,,4,,2,2,,
2020-08-18,US,VA,,51,,,iso1:us#iso2:us-va,108282,2396,196516,1390467,1547,,,,,,,,,861,,,,0.086,,10.9,0.33,0.97,0.1,,,,2,,,11,,2,2,,
2020-08-19,US,VA,,51,,,iso1:us#iso2:us-va,109019,2410,198342,1407786,1547,,,,,,,,,737,,,,0.086,,10.9,0.33,0.97,0.1,,,,2,,,14,,2,2,,
2020-08-20,US,VA,,51,,,iso1:us#iso2:us-va,109882,2427,200200,1426961,1547,,,,,,,,,863,,,,0.087,,10.5,0.35,0.98,0.1,,,,2,,,17,,2,2,,
2020-08-21,US,VA,,51,,,iso1:us#iso2:us-va,110860,2436,201888,1445685,1547,,,,,,,,,978,,,,0.086,,10.1,0.36,0.99,0.1,,,,2,,,9,,2,2,,
2020-08-22,US,VA,,51,,,iso1:us#iso2:us-va,112072,2443,203490,1464075,1547,,,,,,,,,1212,,,,0.086,,10.6,0.34,0.99,0.1,,,,2,,,7,,2,2,,
2020-08-23,US,VA,,51,,,iso1:us#iso2:us-va,112966,2467,204978,1477242,1547,,,,,,,,,894,,,,0.088,,10.5,0.34,1.0,0.1,,,,2,,,24,,2,2,,
2020-08-24,US,VA,,51,,,iso1:us#iso2:us-va,113630,2471,206311,1489822,1547,,,,,,,,,664,,,,0.089,,10.4,0.35,1.0,0.1,,,,2,,,4,,2,2,,
2020-08-25,US,VA,,51,,,iso1:us#iso2:us-va,114635,2494,207708,1503448,1547,,,,,,,,,1005,,,,0.09,,10.6,0.34,1.01,0.1,,,,2,,,23,,2,2,,
2020-08-26,US,VA,,51,,,iso1:us#iso2:us-va,115458,2515,209709,1522193,1547,,,,,,,,,823,,,,0.09,,10.8,0.34,1.01,0.1,,,,2,,,21,,2,2,,
2020-08-27,US,VA,,51,,,iso1:us#iso2:us-va,116579,2527,211690,1537655,1547,,,,,,,,,1121,,,,0.094,,11.2,0.32,1.02,0.1,,,,2,,,12,,2,2,,
2020-08-28,US,VA,,51,,,iso1:us#iso2:us-va,117592,2550,213886,1553049,1547,,,,,,,,,1013,,,,0.101,,11.3,0.32,1.02,0.1,,,,2,,,23,,2,3,,
2020-08-29,US,VA,,51,,,iso1:us#iso2:us-va,118809,2568,215325,1566832,1547,,,,,,,,,1217,,,,0.103,,11.3,0.32,1.02,0.1,,,,2,,,18,,2,3,,
2020-08-30,US,VA,,51,,,iso1:us#iso2:us-va,119747,2569,216539,1577225,1547,,,,,,,,,938,,,,0.104,,11.3,0.32,1.02,0.1,,,,2,,,1,,2,3,,
2020-08-31,US,VA,,51,,,iso1:us#iso2:us-va,120594,2580,218250,1589405,1547,,,,,,,,,847,,,,0.107,,11.7,0.31,1.02,0.1,,,,2,,,11,,2,3,,
2020-09-01,US,VA,,51,,,iso1:us#iso2:us-va,121615,2612,219634,1602101,1547,17367,10953,1228,,1399,969,176,,1021,,,,0.108,,11.7,0.31,1.02,0.1,,,0.69,2,,,32,,2,3,,
2020-09-02,US,VA,,51,,,iso1:us#iso2:us-va,122542,2641,222342,1620284,1547,16411,11122,1262,,1393,958,176,,927,,,,0.114,,11.9,0.31,1.02,0.1,,,0.69,2,,,29,,2,3,,
2020-09-03,US,VA,,51,,,iso1:us#iso2:us-va,123668,2652,224567,1639546,1547,16559,10941,1195,,1377,947,160,,1126,,,,0.112,,11.9,0.31,1.02,0.1,,,0.69,2,,,11,,2,3,,
2020-09-04,US,VA,,51,,,iso1:us#iso2:us-va,124779,2662,226307,1656524,1547,16923,10940,1211,,1375,838,158,,1111,,,,0.107,,12.0,0.3,1.01,0.1,,,0.61,2,,,10,,2,3,,
2020-09-05,US,VA,,51,,,iso1:us#iso2:us-va,125727,2677,227800,1671341,1547,16885,10690,1154,,1341,837,155,,948,,,,0.107,,11.6,0.31,1.01,0.1,,,0.62,2,,,15,,2,3,,
2020-09-06,US,VA,,51,,,iso1:us#iso2:us-va,126926,2678,229157,1683381,1547,16907,10432,1159,,1385,893,154,,1199,,,,0.106,,12.0,0.3,1.01,0.1,,,0.64,2,,,1,,2,3,,
2020-09-07,US,VA,,51,,,iso1:us#iso2:us-va,127571,2684,229910,1690831,1547,16870,10298,1139,,1379,818,161,,645,,,,0.103,,11.7,0.31,1.0,0.1,,,0.59,2,,,6,,2,3,,
2020-09-08,US,VA,,51,,,iso1:us#iso2:us-va,128407,2686,231474,1703352,1547,16921,10522,1158,,1368,920,173,,836,,,,0.105,,11.4,0.32,1.0,0.1,,,0.67,2,,,2,,2,3,,
2020-09-09,US,VA,,51,,,iso1:us#iso2:us-va,129289,2697,233484,1720308,1547,16945,11262,1181,,1373,971,170,,882,,,,0.1,,11.3,0.32,0.99,0.1,,,0.71,2,,,11,,2,3,,
2020-09-10,US,VA,,51,,,iso1:us#iso2:us-va,130525,2708,235262,1741147,1547,16940,11578,1162,,1367,865,160,,1236,,,,0.095,,11.5,0.32,0.99,0.1,,,0.63,2,,,11,,2,2,,
2020-09-11,US,VA,,51,,,iso1:us#iso2:us-va,131640,2711,237077,1760864,1547,16918,11661,1082,,1374,981,159,,1115,,,,0.094,,11.5,0.32,0.98,0.1,,,0.71,2,,,3,,2,2,,
2020-09-12,US,VA,,51,,,iso1:us#iso2:us-va,132940,2722,238384,1778025,1547,17017,11326,1032,,1317,791,155,,1300,,,,0.09,,12.1,0.3,0.98,0.1,,,0.6,2,,,11,,2,2,,
2020-09-13,US,VA,,51,,,iso1:us#iso2:us-va,133814,2724,239556,1791705,1547,17252,11216,1048,,1390,924,146,,874,,,,0.088,,11.5,0.31,0.97,0.1,,,0.66,2,,,2,,2,2,,
2020-09-14,US,VA,,51,,,iso1:us#iso2:us-va,134571,2743,240925,1805828,1547,17271,10977,1102,,1431,839,140,,757,,,,0.087,,11.7,0.31,0.97,0.1,,,0.59,2,,,19,,2,2,,
2020-09-15,US,VA,,51,,,iso1:us#iso2:us-va,135514,2839,242500,1821873,1547,17274,11542,1067,,1434,1023,131,,943,,,,0.085,,11.9,0.3,0.96,0.1,,,0.71,2,,,,,2,2,,
2020-09-16,US,VA,,51,,,iso1:us#iso2:us-va,136359,2884,244296,1845571,1547,17244,11645,1062,,1477,1085,144,,845,,,,0.079,,11.8,0.31,0.96,0.1,,,0.73,2,,,45,,2,2,,
2020-09-17,US,VA,,51,,,iso1:us#iso2:us-va,137460,2920,246153,1868332,1547,17252,11418,1046,,1504,1123,147,,1101,,,,0.079,,11.6,0.31,0.95,0.1,,,0.75,2,,,36,,2,2,,
2020-09-18,US,VA,,51,,,iso1:us#iso2:us-va,138702,2949,247955,1889071,1547,17304,11477,1056,,1511,1068,147,,1242,,,,0.078,,11.8,0.31,0.95,0.1,,,0.71,2,,,29,,2,2,,
2020-09-19,US,VA,,51,,,iso1:us#iso2:us-va,139655,2990,249251,1905203,1547,17350,11213,1043,,1571,907,152,,953,,,,0.079,,11.2,0.32,0.94,0.1,,,0.58,2,,,41,,2,2,,
2020-09-20,US,VA,,51,,,iso1:us#iso2:us-va,140511,3015,250475,1919675,1547,17349,10884,1073,,1508,1006,150,,856,,,,0.079,,11.2,0.32,0.94,0.1,,,0.67,2,,,25,,2,2,,
2020-09-21,US,VA,,51,,,iso1:us#iso2:us-va,141138,3021,251541,1932563,1547,17384,10958,1030,,1519,1028,145,,627,,,,0.077,,11.0,0.33,0.94,0.1,,,0.68,2,,,6,,2,2,,
2020-09-22,US,VA,,51,,,iso1:us#iso2:us-va,142010,3060,252624,1948400,1547,17398,11513,1022,,1521,1101,150,,872,,,,0.074,,10.9,0.33,0.95,0.1,,,0.72,2,,,39,,2,2,,
2020-09-23,US,VA,,51,,,iso1:us#iso2:us-va,142590,3089,254175,1970883,1547,17396,11772,1090,,1521,1094,156,,580,,,,0.073,,10.4,0.35,0.95,0.1,,,0.72,2,,,29,,2,2,,
2020-09-24,US,VA,,51,,,iso1:us#iso2:us-va,143492,3113,255648,1993271,1547,17752,12088,1082,,1882,1236,178,,902,,,,0.071,,10.1,0.36,0.95,0.1,,,0.66,2,,,24,,2,2,,
2020-09-25,US,VA,,51,,,iso1:us#iso2:us-va,144433,3136,256726,2012228,1547,17934,12232,1058,,1912,1378,167,,941,,,,0.066,,9.6,0.38,0.96,0.1,,,0.72,1,,,23,,1,2,,
2020-09-26,US,VA,,51,,,iso1:us#iso2:us-va,145408,3144,257960,2030555,1547,17956,11747,1007,,1878,1200,166,,975,,,,0.065,,9.6,0.38,0.97,0.1,,,0.64,1,,,8,,1,2,,
2020-09-27,US,VA,,51,,,iso1:us#iso2:us-va,146144,3159,258955,2044359,1547,17958,11385,1017,,1932,1289,159,,736,,,,0.064,,9.4,0.38,0.98,0.1,,,0.67,1,,,15,,1,2,,
2020-09-28,US,VA,,51,,,iso1:us#iso2:us-va,146593,3172,260170,2057489,1547,17951,11376,1043,,1920,1293,162,,449,,,,0.065,,9.1,0.4,0.99,0.1,,,0.67,1,,,13,,1,2,,
2020-09-29,US,VA,,51,,,iso1:us#iso2:us-va,147516,3187,261206,2072721,1547,17817,11894,959,,1923,1344,160,,923,,,,0.065,,9.2,0.39,1.0,0.1,,,0.7,1,,,15,,1,2,,
2020-09-30,US,VA,,51,,,iso1:us#iso2:us-va,148271,3208,262950,2095166,1547,17819,12094,934,,1924,1368,163,,755,,,,0.066,,9.5,0.38,1.01,0.1,,,0.71,1,,,21,,1,2,,
2020-10-01,US,VA,,51,,,iso1:us#iso2:us-va,148721,3228,264707,2118628,1547,17668,11922,911,,1932,1359,164,,450,,,,0.067,,8.8,0.41,1.02,0.1,,,0.7,1,,,20,,1,2,,
2020-10-02,US,VA,,51,,,iso1:us#iso2:us-va,149687,3250,265917,2136950,1547,17746,11909,944,,1924,1391,159,,966,,,,0.069,,8.8,0.41,1.03,0.1,,,0.72,1,,,22,,1,2,,
2020-10-03,US,VA,,51,,,iso1:us#iso2:us-va,150803,3270,266620,2148929,1547,17739,11365,909,,1889,1236,173,,1116,,,,0.068,,9.0,0.4,1.04,0.1,,,0.65,1,,,20,,1,2,,
2020-10-04,US,VA,,51,,,iso1:us#iso2:us-va,151870,3273,267402,2162451,1547,17756,11170,938,,1937,1353,167,,1067,,,,0.067,,9.6,0.38,1.05,0.1,,,0.7,1,,,3,,1,2,,
2020-10-05,US,VA,,51,,,iso1:us#iso2:us-va,152557,3276,268568,2178251,1547,17736,11234,961,,1933,1324,173,,687,,,,0.065,,10.0,0.36,1.06,0.1,,,0.68,1,,,3,,1,2,,
2020-10-06,US,VA,,51,,,iso1:us#iso2:us-va,153182,3291,269776,2195993,1547,17856,11872,1046,,1940,1382,186,,625,,,,0.065,,9.5,0.38,1.06,0.1,,,0.71,1,,,15,,1,2,,
2020-10-07,US,VA,,51,,,iso1:us#iso2:us-va,153691,3303,271354,2221102,1547,17769,12007,994,,1937,1409,168,,509,,,,0.063,,9.1,0.4,1.07,0.1,,,0.73,1,,,12,,1,2,,
2020-10-08,US,VA,,51,,,iso1:us#iso2:us-va,155535,3328,272954,2243792,1547,18082,12336,999,,1933,1241,172,,1844,,,,0.062,,11.4,0.32,1.07,0.1,,,0.64,2,,,25,,2,2,,
2020-10-09,US,VA,,51,,,iso1:us#iso2:us-va,156649,3344,274541,2263456,1547,18076,12164,969,,1942,1393,161,,1114,,,,0.064,,11.7,0.31,1.07,0.1,,,0.72,2,,,16,,2,2,,
2020-10-10,US,VA,,51,,,iso1:us#iso2:us-va,157905,3354,275738,2279845,1547,18052,11702,928,,1936,1219,160,,1256,,,,0.065,,11.9,0.3,1.07,0.1,,,0.63,2,,,10,,2,2,,
2020-10-11,US,VA,,51,,,iso1:us#iso2:us-va,158716,3358,276886,2295725,1547,18055,11224,959,,1935,1339,171,,811,,,,0.066,,11.5,0.32,1.06,0.1,,,0.69,2,,,4,,2,2,,
2020-10-12,US,VA,,51,,,iso1:us#iso2:us-va,159570,3361,278360,2313287,1547,18173,11458,984,,1942,1296,166,,854,,,,0.068,,11.7,0.31,1.06,0.1,,,0.67,2,,,3,,2,2,,
2020-10-13,US,VA,,51,,,iso1:us#iso2:us-va,160805,3372,279609,2330663,1547,18172,12069,988,,1946,1360,184,,1235,,,,0.068,,12.8,0.28,1.06,0.1,,,0.7,2,,,11,,2,2,,
2020-10-14,US,VA,,51,,,iso1:us#iso2:us-va,161610,3381,281269,2353017,1547,18097,12279,1011,,1939,1418,179,,805,,,,0.07,,13.3,0.27,1.05,0.1,,,0.73,2,,,9,,2,2,,
2020-10-15,US,VA,,51,,,iso1:us#iso2:us-va,162941,3388,283030,2376401,1547,18268,12486,1010,,1939,1400,186,,1331,,,,0.071,,12.4,0.29,1.05,0.1,,,0.72,2,,,7,,2,2,,
2020-10-16,US,VA,,51,,,iso1:us#iso2:us-va,164124,3408,284612,2398159,1547,18240,12413,1025,,1943,1379,191,,1183,,,,0.07,,12.5,0.29,1.05,0.1,,,0.71,2,,,20,,2,2,,
2020-10-17,US,VA,,51,,,iso1:us#iso2:us-va,165238,3422,285986,2414294,1547,18211,11914,974,,1952,1351,184,,1114,,,,0.071,,12.3,0.3,1.05,0.1,,,0.69,2,,,14,,2,2,,
2020-10-18,US,VA,,51,,,iso1:us#iso2:us-va,166138,3433,287192,2428562,1547,18366,11828,999,,1938,1314,184,,900,,,,0.072,,12.4,0.29,1.05,0.1,,,0.68,2,,,11,,2,2,,
2020-10-19,US,VA,,51,,,iso1:us#iso2:us-va,166828,3457,288318,2442600,1547,18310,11810,977,,1944,1323,182,,690,,,,0.072,,12.1,0.3,1.05,0.1,,,0.68,2,,,24,,2,2,,
2020-10-20,US,VA,,51,,,iso1:us#iso2:us-va,167754,3485,289710,2459517,1547,18177,12179,1022,,1928,1374,186,,926,,,,0.073,,11.6,0.31,1.05,0.1,,,0.71,2,,,28,,2,2,,
2020-10-21,US,VA,,51,,,iso1:us#iso2:us-va,168772,3515,291535,2481862,1547,18619,12873,1038,,1946,1404,198,,1018,,,,0.074,,12.0,0.3,1.05,0.1,,,0.72,2,,,30,,2,2,,
2020-10-22,US,VA,,51,,,iso1:us#iso2:us-va,170104,3524,293382,2505830,1547,19030,12908,1017,,2081,1403,202,,1332,,,,0.074,,12.0,0.3,1.05,0.1,,,0.67,2,,,9,,2,2,,
2020-10-23,US,VA,,51,,,iso1:us#iso2:us-va,171284,3539,295228,2528992,1547,18959,12837,936,,2081,1393,200,,1180,,,,0.075,,12.0,0.3,1.06,0.1,,,0.67,2,,,15,,2,2,,
2020-10-24,US,VA,,51,,,iso1:us#iso2:us-va,172372,3578,296896,2547436,1547,19025,12425,966,,2084,1378,187,,1088,,,,0.076,,11.9,0.3,1.06,0.1,,,0.66,2,,,39,,2,2,,
2020-10-25,US,VA,,51,,,iso1:us#iso2:us-va,173371,3579,298305,2562053,1547,18957,11974,1013,,2081,1337,192,,999,,,,0.077,,12.1,0.3,1.07,0.1,,,0.64,2,,,1,,2,2,,
2020-10-26,US,VA,,51,,,iso1:us#iso2:us-va,174275,3581,299778,2576803,1547,18338,11664,1035,,2072,1319,188,,904,,,,0.079,,12.5,0.29,1.07,0.1,,,0.64,2,,,2,,2,2,,
2020-10-27,US,VA,,51,,,iso1:us#iso2:us-va,175409,3600,301659,2594889,1547,18314,12161,1045,,2075,1360,195,,1134,,,,0.081,,12.8,0.28,1.07,0.1,,,0.66,2,,,19,,2,2,,
2020-10-28,US,VA,,51,,,iso1:us#iso2:us-va,176754,3616,303980,2620957,1547,18901,12886,1065,,2077,1358,195,,1345,,,,0.082,,13.4,0.27,1.08,0.1,,,0.65,2,,,16,,2,2,,
2020-10-29,US,VA,,51,,,iso1:us#iso2:us-va,178183,3636,306244,2645158,1547,18889,12676,1035,,2093,1352,180,,1429,,,,0.085,,13.5,0.27,1.08,0.1,,,0.65,2,,,20,,2,2,,
2020-10-30,US,VA,,51,,,iso1:us#iso2:us-va,179639,3643,307958,2665719,1547,19171,12978,1006,,2090,1346,199,,1456,,,,0.085,,14.0,0.26,1.08,0.1,,,0.64,2,,,7,,2,2,,
2020-10-31,US,VA,,51,,,iso1:us#iso2:us-va,181190,3654,309353,2682497,1547,19111,12311,975,,2091,1323,179,,1551,,,,0.084,,14.8,0.25,1.08,0.1,,,0.63,2,,,11,,2,3,,
2020-11-01,US,VA,,51,,,iso1:us#iso2:us-va,182392,3655,310931,2697804,1547,19109,11895,973,,2091,1287,181,,1202,,,,0.085,,15.1,0.24,1.09,0.1,,,0.62,2,,,1,,2,3,,
2020-11-02,US,VA,,51,,,iso1:us#iso2:us-va,183418,3658,312632,2715145,1547,18379,11372,1007,,2065,1263,186,,1026,,,,0.085,,15.3,0.24,1.09,0.1,,,0.61,2,,,3,,2,3,,
2020-11-03,US,VA,,51,,,iso1:us#iso2:us-va,184679,3666,314417,2732965,1547,18408,11922,998,,2064,1337,191,,1261,,,,0.085,,15.5,0.23,1.09,0.1,,,0.65,2,,,8,,2,3,,
2020-11-04,US,VA,,51,,,iso1:us#iso2:us-va,185836,3677,316707,2759783,1547,19141,12817,1083,,2075,1361,187,,1157,,,,0.084,,15.2,0.24,1.09,0.1,,,0.66,2,,,11,,2,3,,
2020-11-05,US,VA,,51,,,iso1:us#iso2:us-va,187202,3688,319114,2784847,1547,19229,12820,1060,,2071,1331,188,,1366,,,,0.084,,15.1,0.24,1.1,0.1,,,0.64,2,,,11,,2,3,,
2020-11-06,US,VA,,51,,,iso1:us#iso2:us-va,188770,3682,321679,2809692,1547,19234,13253,1068,,2073,1368,193,,1568,,,,0.087,,15.3,0.24,1.1,0.1,,,0.66,2,,,,,2,3,,
2020-11-07,US,VA,,51,,,iso1:us#iso2:us-va,190873,3704,323326,2827203,1547,19241,12835,1098,,2098,1355,182,,2103,,,,0.088,,16.2,0.22,1.11,0.1,,,0.65,2,,,22,,2,3,,
2020-11-08,US,VA,,51,,,iso1:us#iso2:us-va,192175,3707,324952,2838988,1547,19238,12611,1148,,2100,1315,180,,1302,,,,0.09,,16.4,0.22,1.11,0.1,,,0.63,2,,,3,,2,3,,
2020-11-09,US,VA,,51,,,iso1:us#iso2:us-va,193477,3713,326953,2856549,1547,18226,12050,1133,,2065,1346,187,,1302,,,,0.092,,16.8,0.22,1.12,0.1,,,0.65,2,,,6,,2,3,,
2020-11-10,US,VA,,51,,,iso1:us#iso2:us-va,194912,3726,329501,2877335,1547,18303,12806,1280,,2106,1446,215,,1435,,,,0.095,,17.1,0.21,1.12,0.1,,,0.69,2,,,13,,2,3,,
2020-11-11,US,VA,,51,,,iso1:us#iso2:us-va,196506,3741,332323,2911127,1547,19242,13865,1281,,2098,1425,218,,1594,,,,0.094,,17.9,0.2,1.13,0.1,,,0.68,2,,,15,,2,3,,
2020-11-12,US,VA,,51,,,iso1:us#iso2:us-va,198027,3758,336225,2937145,1547,19225,13856,1339,,2097,1417,231,,1521,,,,0.101,,18.1,0.2,1.13,0.1,,,0.68,2,,,17,,2,3,,
2020-11-13,US,VA,,51,,,iso1:us#iso2:us-va,199262,3785,339309,2964141,1547,19218,13706,1315,,2096,1425,242,,1235,,,,0.102,,17.6,0.21,1.14,0.1,,,0.68,2,,,27,,2,3,,
2020-11-14,US,VA,,51,,,iso1:us#iso2:us-va,200799,3799,341492,2997433,1547,19221,12896,1278,,2095,1346,234,,1537,,,,0.096,,16.6,0.22,1.14,0.1,,,0.64,2,,,14,,2,3,,
2020-11-15,US,VA,,51,,,iso1:us#iso2:us-va,201960,3800,343887,3015461,1547,19259,12706,1320,,2094,1337,245,,1161,,,,0.097,,16.4,0.22,1.15,0.1,,,0.64,2,,,1,,2,3,,
2020-11-16,US,VA,,51,,,iso1:us#iso2:us-va,204637,3806,346308,3034830,1547,18228,12185,1335,,2098,1384,256,,2677,,,,0.098,,18.7,0.19,1.15,0.1,,,0.66,2,,,6,,2,3,,
2020-11-17,US,VA,,51,,,iso1:us#iso2:us-va,206762,3835,349316,3058389,1547,18190,12581,1352,,2095,1393,255,,2125,,,,0.099,,19.8,0.18,1.15,0.1,,,0.66,2,,,29,,2,3,,
2020-11-18,US,VA,,51,,,iso1:us#iso2:us-va,208833,3860,353752,3094602,1547,19258,13673,1475,,2102,1421,264,,2071,,,,0.105,,20.6,0.18,1.15,0.1,,,0.68,2,,,25,,2,3,,
2020-11-19,US,VA,,51,,,iso1:us#iso2:us-va,210787,3896,357669,3128052,1547,19217,13614,1461,,2100,1423,274,,1954,,,,0.101,,21.4,0.17,1.15,0.1,,,0.68,2,,,36,,2,3,,
2020-11-20,US,VA,,51,,,iso1:us#iso2:us-va,213331,3912,360621,3155638,1547,19206,13378,1450,,2100,1405,296,,2544,,,,0.1,,23.5,0.15,1.14,0.1,,,0.67,2,,,16,,2,3,,
2020-11-21,US,VA,,51,,,iso1:us#iso2:us-va,215679,3938,363115,3180384,1547,19190,12745,1467,,2094,1379,298,,2348,,,,0.106,,24.9,0.15,1.14,0.1,,,0.66,2,,,26,,2,3,,
2020-11-22,US,VA,,51,,,iso1:us#iso2:us-va,217796,3938,364952,3203598,1547,19188,12308,1501,,2096,1375,308,,2117,,,,0.101,,26.5,0.14,1.14,0.1,,,0.66,3,,,0,,3,3,,
2020-11-23,US,VA,,51,,,iso1:us#iso2:us-va,221038,3942,366310,3222518,1547,18201,11885,1481,,2099,1413,340,,3242,,,,0.096,,27.5,0.13,1.13,0.1,,,0.67,3,,,4,,3,3,,
2020-11-24,US,VA,,51,,,iso1:us#iso2:us-va,223582,3979,367129,3234610,1547,18154,12464,1501,,2097,1459,350,,2544,,,,0.092,,28.2,0.13,1.13,0.1,,,0.7,3,,,37,,3,3,,
2020-11-25,US,VA,,51,,,iso1:us#iso2:us-va,226300,4008,368758,3249887,1547,19211,13159,1617,,2090,1419,354,,2718,,,,0.088,,29.2,0.12,1.13,0.1,,,0.68,3,,,29,,3,3,,
2020-11-26,US,VA,,51,,,iso1:us#iso2:us-va,228900,4029,370487,3259274,1547,19207,12339,1612,,2093,1372,350,,2600,,,,0.089,,30.3,0.12,1.12,0.1,,,0.66,3,,,21,,3,3,,
2020-11-27,US,VA,,51,,,iso1:us#iso2:us-va,230444,4044,373517,3272632,1547,19192,12173,1645,,2096,1360,363,,1544,,,,0.099,,28.6,0.13,1.12,0.1,,,0.65,3,,,15,,3,3,,
2020-11-28,US,VA,,51,,,iso1:us#iso2:us-va,233617,4054,376408,3291333,1547,19187,12224,1690,,2089,1334,361,,3173,,,,0.107,,30.0,0.12,1.12,0.1,,,0.64,3,,,10,,3,3,,
2020-11-29,US,VA,,51,,,iso1:us#iso2:us-va,235942,4058,379539,3306235,1547,19163,12363,1709,,2091,1363,353,,2325,,,,0.124,,30.4,0.12,1.12,0.1,,,0.65,3,,,4,,3,3,,
